11/12/2000,1747.84
12/12/2000,1740.88
13/12/2000,1773.7
14/12/2000,1760.16
15/12/2000,1701.24
18/12/2000,1703.68
19/12/2000,1714.38
20/12/2000,1690.67
21/12/2000,1661.88
22/12/2000,1670.84
27/12/2000,1670.22
28/12/2000,1676.25
29/12/2000,1709.45
02/01/2001,1686.4
03/01/2001,1655.67
04/01/2001,1727.9
05/01/2001,1748.62
08/01/2001,1750.45
09/01/2001,1756.49
10/01/2001,1750.72
11/01/2001,1708.68
12/01/2001,1731.96
15/01/2001,1729.9
16/01/2001,1734.88
17/01/2001,1721.75
18/01/2001,1757.27
19/01/2001,1801.04
22/01/2001,1821.49
23/01/2001,1816.18
29/01/2001,1822.44
30/01/2001,1799.02
31/01/2001,1819.28
01/02/2001,1825.86
02/02/2001,1816.93
05/02/2001,1789.85
06/02/2001,1798.17
07/02/2001,1810.53
08/02/2001,1794.81
09/02/2001,1796.36
12/02/2001,1782.15
13/02/2001,1797.11
14/02/2001,1797.84
15/02/2001,1786.76
16/02/2001,1775.26
19/02/2001,1764.54
20/02/2001,1770.47
21/02/2001,1750.0
22/02/2001,1722.88
23/02/2001,1745.13
26/02/2001,1741.55
27/02/2001,1704.71
28/02/2001,1696.82
01/03/2001,1645.09
02/03/2001,1600.1
05/03/2001,1618.53
06/03/2001,1641.9
07/03/2001,1627.6
08/03/2001,1630.29
09/03/2001,1624.94
12/03/2001,1575.9
13/03/2001,1544.65
14/03/2001,1526.64
15/03/2001,1543.97
16/03/2001,1547.5
19/03/2001,1541.52
20/03/2001,1514.9
21/03/2001,1508.97
22/03/2001,1448.5
23/03/2001,1447.39
26/03/2001,1486.49
27/03/2001,1457.82
28/03/2001,1471.52
29/03/2001,1453.11
30/03/2001,1466.11
02/04/2001,1467.38
03/04/2001,1448.72
04/04/2001,1389.59
06/04/2001,1427.08
09/04/2001,1409.86
10/04/2001,1413.92
11/04/2001,1465.42
12/04/2001,1493.98
17/04/2001,1456.77
18/04/2001,1504.5
19/04/2001,1564.62
20/04/2001,1551.31
23/04/2001,1540.44
24/04/2001,1538.23
25/04/2001,1533.39
26/04/2001,1538.51
27/04/2001,1553.08
02/05/2001,1604.18
03/05/2001,1590.17
04/05/2001,1555.75
07/05/2001,1583.57
08/05/2001,1577.46
09/05/2001,1586.24
10/05/2001,1586.07
11/05/2001,1587.43
14/05/2001,1548.4
15/05/2001,1551.58
16/05/2001,1565.07
17/05/2001,1594.62
18/05/2001,1576.88
21/05/2001,1603.49
22/05/2001,1623.15
23/05/2001,1619.68
24/05/2001,1619.08
25/05/2001,1621.59
28/05/2001,1625.15
29/05/2001,1611.16
30/05/2001,1584.39
31/05/2001,1557.86
01/06/2001,1555.71
04/06/2001,1570.77
05/06/2001,1596.14
06/06/2001,1605.11
07/06/2001,1618.1
08/06/2001,1629.87
11/06/2001,1617.36
12/06/2001,1600.19
13/06/2001,1595.45
14/06/2001,1559.11
15/06/2001,1543.9
18/06/2001,1526.11
19/06/2001,1545.78
20/06/2001,1526.45
21/06/2001,1558.79
22/06/2001,1556.67
26/06/2001,1535.28
27/06/2001,1538.67
28/06/2001,1517.14
29/06/2001,1538.91
03/07/2001,1552.77
04/07/2001,1555.72
05/07/2001,1530.78
09/07/2001,1494.47
10/07/2001,1498.84
11/07/2001,1477.35
12/07/2001,1493.65
13/07/2001,1486.7
16/07/2001,1485.44
17/07/2001,1466.41
18/07/2001,1459.17
19/07/2001,1440.6
20/07/2001,1446.54
23/07/2001,1439.09
24/07/2001,1439.79
26/07/2001,1422.73
27/07/2001,1437.17
30/07/2001,1426.88
31/07/2001,1449.92
01/08/2001,1468.74
02/08/2001,1465.74
03/08/2001,1441.89
06/08/2001,1425.03
07/08/2001,1410.68
08/08/2001,1404.9
09/08/2001,1378.98
10/08/2001,1385.25
13/08/2001,1376.7
14/08/2001,1410.56
15/08/2001,1427.4
16/08/2001,1394.43
17/08/2001,1387.15
20/08/2001,1355.38
21/08/2001,1355.03
22/08/2001,1326.92
23/08/2001,1342.46
24/08/2001,1316.33
27/08/2001,1329.27
28/08/2001,1334.08
29/08/2001,1326.38
30/08/2001,1333.4
31/08/2001,1310.58
03/09/2001,1288.52
04/09/2001,1312.79
05/09/2001,1293.91
06/09/2001,1265.44
07/09/2001,1233.09
10/09/2001,1230.0
11/09/2001,1235.23
12/09/2001,1124.62
13/09/2001,1135.61
14/09/2001,1143.06
17/09/2001,1100.58
18/09/2001,1098.87
19/09/2001,1129.17
20/09/2001,1103.17
21/09/2001,1061.7
24/09/2001,1102.52
25/09/2001,1095.38
26/09/2001,1110.9
27/09/2001,1135.71
28/09/2001,1173.69
03/10/2001,1170.96
04/10/2001,1214.68
05/10/2001,1214.48
08/10/2001,1180.97
09/10/2001,1225.75
10/10/2001,1220.02
11/10/2001,1244.6
12/10/2001,1214.43
15/10/2001,1198.69
16/10/2001,1201.09
17/10/2001,1214.72
18/10/2001,1173.64
19/10/2001,1168.43
22/10/2001,1166.35
23/10/2001,1214.68
24/10/2001,1217.38
26/10/2001,1234.49
29/10/2001,1211.76
30/10/2001,1203.8
31/10/2001,1204.17
01/11/2001,1214.34
02/11/2001,1215.38
05/11/2001,1243.07
06/11/2001,1234.13
07/11/2001,1221.92
08/11/2001,1250.79
09/11/2001,1259.43
12/11/2001,1257.4
13/11/2001,1264.36
14/11/2001,1296.68
15/11/2001,1326.74
16/11/2001,1330.93
19/11/2001,1339.19
20/11/2001,1324.82
21/11/2001,1319.95
22/11/2001,1329.36
23/11/2001,1339.25
26/11/2001,1346.82
27/11/2001,1333.18
28/11/2001,1310.53
29/11/2001,1312.97
30/11/2001,1333.21
03/12/2001,1321.84
04/12/2001,1350.69
05/12/2001,1378.44
06/12/2001,1386.89
07/12/2001,1396.68
10/12/2001,1392.77
11/12/2001,1383.17
12/12/2001,1396.78
13/12/2001,1358.49
14/12/2001,1352.79
17/12/2001,1352.06
18/12/2001,1352.97
19/12/2001,1361.76
20/12/2001,1367.18
21/12/2001,1319.64
24/12/2001,1325.71
27/12/2001,1341.27
28/12/2001,1348.47
31/12/2001,1346.16
02/01/2002,1343.69
03/01/2002,1352.8
04/01/2002,1382.45
07/01/2002,1405.62
08/01/2002,1386.89
09/01/2002,1356.5
10/01/2002,1338.4
11/01/2002,1329.07
14/01/2002,1331.82
15/01/2002,1309.87
16/01/2002,1304.86
17/01/2002,1310.32
18/01/2002,1307.5
21/01/2002,1310.15
22/01/2002,1287.43
23/01/2002,1283.73
24/01/2002,1282.33
25/01/2002,1287.87
28/01/2002,1289.11
29/01/2002,1314.82
30/01/2002,1286.96
31/01/2002,1282.92
01/02/2002,1278.44
04/02/2002,1281.31
05/02/2002,1269.57
06/02/2002,1269.2
07/02/2002,1249.34
08/02/2002,1261.71
11/02/2002,1297.48
15/02/2002,1311.41
18/02/2002,1319.38
19/02/2002,1302.14
20/02/2002,1293.53
21/02/2002,1297.45
22/02/2002,1284.18
25/02/2002,1264.16
26/02/2002,1269.37
27/02/2002,1280.77
28/02/2002,1262.7
01/03/2002,1255.72
04/03/2002,1286.36
05/03/2002,1317.05
06/03/2002,1318.74
07/03/2002,1340.25
08/03/2002,1344.92
11/03/2002,1355.54
12/03/2002,1352.66
13/03/2002,1345.37
14/03/2002,1353.96
15/03/2002,1343.09
18/03/2002,1345.38
19/03/2002,1344.31
20/03/2002,1325.13
21/03/2002,1302.7
22/03/2002,1307.51
25/03/2002,1304.82
26/03/2002,1297.69
27/03/2002,1321.58
28/03/2002,1326.22
02/04/2002,1309.93
03/04/2002,1305.35
04/04/2002,1306.05
08/04/2002,1295.74
09/04/2002,1296.68
10/04/2002,1286.23
11/04/2002,1297.29
12/04/2002,1295.09
15/04/2002,1299.04
16/04/2002,1305.2
17/04/2002,1338.16
18/04/2002,1351.62
19/04/2002,1355.54
22/04/2002,1344.37
23/04/2002,1366.34
24/04/2002,1372.03
25/04/2002,1372.04
26/04/2002,1370.45
29/04/2002,1368.96
30/04/2002,1384.17
02/05/2002,1417.87
