Start Date,1/1/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,4/7/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Securities,NKE US Equity,,PHM US Equity,,ORLY US Equity,,ROST US Equity,,SBUX US Equity,,DISH US Equity,,YUM US Equity,,TSCO US Equity,,DLTR US Equity,,DG US Equity,,FL US Equity,,GT US Equity,,DIS US Equity,,DISCA US Equity,,LEN US Equity,,IPG US Equity,,LOW US Equity,,KORS US Equity,,MHK US Equity,,VFC US Equity,,UAA US Equity,,TJX US Equity,,WYN US Equity,,MGM US Equity,,AZO US Equity,,NFLX US Equity,,KMX US Equity,,AMZN US Equity,,FOXA US Equity,,JWN US Equity,,LEG US Equity,,F US Equity,,TWX US Equity,,WHR US Equity,,RCL US Equity,,M US Equity,,HRB US Equity,,CCL US Equity,,HAS US Equity,,EXPE US Equity,,WYNN US Equity,,BKNG US Equity,,MAT US Equity,,DISCK US Equity,,GPS US Equity,,GPC US Equity,,TPR US Equity,,DRI US Equity,,PVH US Equity,,NWL US Equity,,TRIP US Equity,,TGT US Equity,,RL US Equity,,BBY US Equity,,OMC US Equity,,HOG US Equity,,APTV US Equity,,LB US Equity,,LKQ US Equity,,AAP US Equity,,FOX US Equity,,DHI US Equity,,BWA US Equity,,KSS US Equity,,CMCSA US Equity,,HD US Equity,,VIAB US Equity,,MAR US Equity,,GRMN US Equity,,GM US Equity,,CBS US Equity,,MCD US Equity,,HBI US Equity,,CMG US Equity,,TIF US Equity,,NCLH US Equity,,NWSA US Equity,,NWS US Equity,,HLT US Equity,,UA US Equity,,CHTR US Equity,,ULTA US Equity,,K US Equity,,CL US Equity,,KO US Equity,,TSN US Equity,,MDLZ US Equity,,SJM US Equity,,WMT US Equity,,CAG US Equity,,CPB US Equity,,HRL US Equity,,WBA US Equity,,MO US Equity,,EL US Equity,,KMB US Equity,,TAP US Equity,,CHD US Equity,,ADM US Equity,,COTY US Equity,,CLX US Equity,,BF/B US Equity,,SYY US Equity,,PG US Equity,,KR US Equity,,COST US Equity,,GIS US Equity,,MKC US Equity,,STZ US Equity,,PEP US Equity,,DPS US Equity,,PM US Equity,,HSY US Equity,,KHC US Equity,,MNST US Equity,,APA US Equity,,OKE US Equity,,RRC US Equity,,HES US Equity,,XEC US Equity,,CVX US Equity,,WMB US Equity,,COG US Equity,,APC US Equity,,HP US Equity,,NOV US Equity,,OXY US Equity,,MRO US Equity,,EQT US Equity,,COP US Equity,,DVN US Equity,,SLB US Equity,,PXD US Equity,,VLO US Equity,,NFX US Equity,,HAL US Equity,,ANDV US Equity,,NBL US Equity,,EOG US Equity,,XOM US Equity,,CXO US Equity,,MPC US Equity,,KMI US Equity,,PSX US Equity,,FTI US Equity,,BHGE US Equity,,NTRS US Equity,,AFL US Equity,,C US Equity,,ALL US Equity,,CME US Equity,,BK US Equity,,MCO US Equity,,COF US Equity,,JPM US Equity,,PGR US Equity,,AON US Equity,,NDAQ US Equity,,STI US Equity,,BRK/B US Equity,,AIZ US Equity,,FITB US Equity,,LNC US Equity,,TRV US Equity,,LUK US Equity,,PFG US Equity,,SCHW US Equity,,CINF US Equity,,CB US Equity,,PBCT US Equity,,TMK US Equity,,GS US Equity,,WLTW US Equity,,MET US Equity,,HIG US Equity,,PRU US Equity,,MTB US Equity,,AMP US Equity,,RE US Equity,,USB US Equity,,L US Equity,,RF US Equity,,CBOE US Equity,,AJG US Equity,,AXP US Equity,,BAC US Equity,,RJF US Equity,,BBT US Equity,,PNC US Equity,,SPGI US Equity,,MMC US Equity,,MS US Equity,,STT US Equity,,BLK US Equity,,CMA US Equity,,KEY US Equity,,HBAN US Equity,,TROW US Equity,,BEN US Equity,,WFC US Equity,,AMG US Equity,,AIG US Equity,,DFS US Equity,,UNM US Equity,,IVZ US Equity,,SIVB US Equity,,ETFC US Equity,,ZION US Equity,,ICE US Equity,,MSCI US Equity,,SYF US Equity,,NAVI US Equity,,CFG US Equity,,XL US Equity,,BHF US Equity,,IQV US Equity,,CELG US Equity,,BIIB US Equity,,PKI US Equity,,MRK US Equity,,IDXX US Equity,,REGN US Equity,,AMGN US Equity,,LH US Equity,,CNC US Equity,,ABC US Equity,,VRTX US Equity,,DHR US Equity,,BSX US Equity,,MDT US Equity,,TMO US Equity,,BDX US Equity,,BAX US Equity,,WAT US Equity,,HSIC US Equity,,ALXN US Equity,,XRAY US Equity,,PRGO US Equity,,VAR US Equity,,JNJ US Equity,,UHS US Equity,,LLY US Equity,,INCY US Equity,,ESRX US Equity,,MCK US Equity,,AGN US Equity,,GILD US Equity,,CI US Equity,,ILMN US Equity,,A US Equity,,EW US Equity,,ALGN US Equity,,ANTM US Equity,,UNH US Equity,,HOLX US Equity,,CERN US Equity,,ISRG US Equity,,ABT US Equity,,MYL US Equity,,NKTR US Equity,,CVS US Equity,,MTD US Equity,,AET US Equity,,CAH US Equity,,COO US Equity,,ZBH US Equity,,DVA US Equity,,DGX US Equity,,PFE US Equity,,HUM US Equity,,BMY US Equity,,SYK US Equity,,HCA US Equity,,RMD US Equity,,ABBV US Equity,,ZTS US Equity,,EVHC US Equity,,JEC US Equity,,LMT US Equity,,ROP US Equity,,DOV US Equity,,CSX US Equity,,EFX US Equity,,NSC US Equity,,MAS US Equity,,ROK US Equity,,FDX US Equity,,PWR US Equity,,CTAS US Equity,,TXT US Equity,,FAST US Equity,,ETN US Equity,,PNR US Equity,,ALK US Equity,,ITW US Equity,,CMI US Equity,,EMR US Equity,,RHI US Equity,,EXPD US Equity,,GD US Equity,,GE US Equity,,NOC US Equity,,PH US Equity,,SRCL US Equity,,MMM US Equity,,PCAR US Equity,,HRS US Equity,,JCI US Equity,,UNP US Equity,,AME US Equity,,HON US Equity,,GWW US Equity,,AOS US Equity,,SWK US Equity,,JBHT US Equity,,RTN US Equity,,CHRW US Equity,,AYI US Equity,,URI US Equity,,CAT US Equity,,FBHS US Equity,,SNA US Equity,,RSG US Equity,,VRSK US Equity,,UPS US Equity,,FLR US Equity,,HII US Equity,,DE US Equity,,UAL US Equity,,KSU US Equity,,FLS US Equity,,BA US Equity,,DAL US Equity,,COL US Equity,,TDG US Equity,,IR US Equity,,LUV US Equity,,WM US Equity,,UTX US Equity,,XYL US Equity,,LLL US Equity,,ALLE US Equity,,AAL US Equity,,INFO US Equity,,NLSN US Equity,,FTV US Equity,,ARNC US Equity,,XLNX US Equity,,INTU US Equity,,XRX US Equity,,IT US Equity,,SWKS US Equity,,KLAC US Equity,,CTSH US Equity,,CSCO US Equity,,EBAY US Equity,,CRM US Equity,,CTXS US Equity,,NTAP US Equity,,TSS US Equity,,APH US Equity,,WDC US Equity,,AMD US Equity,,CA US Equity,,INTC US Equity,,ADS US Equity,,FISV US Equity,,TTWO US Equity,,AAPL US Equity,,FLIR US Equity,,ANSS US Equity,,TEL US Equity,,GPN US Equity,,RHT US Equity,,SYMC US Equity,,WU US Equity,,FIS US Equity,,ADBE US Equity,,ORCL US Equity,,STX US Equity,,TXN US Equity,,CDNS US Equity,,PAYX US Equity,,NVDA US Equity,,EA US Equity,,QCOM US Equity,,HPQ US Equity,,MCHP US Equity,,AKAM US Equity,,IPGP US Equity,,LRCX US Equity,,IBM US Equity,,AMAT US Equity,,ATVI US Equity,,FB US Equity,,JNPR US Equity,,GLW US Equity,,MSFT US Equity,,MU US Equity,,FFIV US Equity,,ACN US Equity,,MSI US Equity,,ADSK US Equity,,VRSN US Equity,,MA US Equity,,ADI US Equity,,V US Equity,,ADP US Equity,,SNPS US Equity,,PYPL US Equity,,HPE US Equity,,QRVO US Equity,,GOOGL US Equity,,GOOG US Equity,,DXC US Equity,,AVGO US Equity,,ECL US Equity,,VMC US Equity,,NEM US Equity,,PKG US Equity,,FCX US Equity,,EMN US Equity,,IP US Equity,,CF US Equity,,BLL US Equity,,SHW US Equity,,AVY US Equity,,ALB US Equity,,PX US Equity,,PPG US Equity,,IFF US Equity,,MON US Equity,,SEE US Equity,,MOS US Equity,,LYB US Equity,,APD US Equity,,MLM US Equity,,FMC US Equity,,NUE US Equity,,WRK US Equity,,DWDP US Equity,,VNO US Equity,,HST US Equity,,REG US Equity,,SBAC US Equity,,ESS US Equity,,AIV US Equity,,BXP US Equity,,ARE US Equity,,O US Equity,,WY US Equity,,PLD US Equity,,PSA US Equity,,FRT US Equity,,EQR US Equity,,VTR US Equity,,AMT US Equity,,HCP US Equity,,CCI US Equity,,EXR US Equity,,KIM US Equity,,UDR US Equity,,DRE US Equity,,MAA US Equity,,SPG US Equity,,SLG US Equity,,GGP US Equity,,IRM US Equity,,AVB US Equity,,WELL US Equity,,EQIX US Equity,,DLR US Equity,,CBRE US Equity,,MAC US Equity,,T US Equity,,CTL US Equity,,VZ US Equity,,PCG US Equity,,CMS US Equity,,PNW US Equity,,CNP US Equity,,ED US Equity,,NRG US Equity,,WEC US Equity,,D US Equity,,AWK US Equity,,NI US Equity,,XEL US Equity,,SCG US Equity,,LNT US Equity,,SRE US Equity,,PEG US Equity,,NEE US Equity,,ES US Equity,,DUK US Equity,,AEP US Equity,,AEE US Equity,,SO US Equity,,FE US Equity,,ETR US Equity,,PPL US Equity,,EIX US Equity,,AES US Equity,,EXC US Equity,,DTE US Equity
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS_GROWTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
